identifier	name
AT5G17150	AT5G17150
AT5G17160	AT5G17160
AT5G17165	MKP11
AT5G17167	AT5G17167
AT5G17170	AT5G17170
AT5G17180	AT5G17180
AT5G17190	MKP11-4
AT5G17200	MKP11-14
AT5G17210	AT5G17210
AT5G17220	AT5G17220
AT5G17230	AT5G17230
AT5G17240	AT5G17240
AT5G17250	MKP11-10
AT5G17260	AT5G17260
AT5G17270	AT5G17270
AT5G17290	AT5G17290
AT5G17280	AT5G17280
AT5G17300	AT5G17300
AT5G17305	AT5G17305
AT5G17310	AT5G17310
AT5G17320	AT5G17320
AT5G17330	AT5G17330
AT5G17340	AT5G17340
AT5G17345	AT5G17345
AT5G17350	AT5G17350
AT5G17360	AT5G17360
AT5G17370	AT5G17370
AT5G17380	AT5G17380
AT5G17390	AT5G17390
AT5G17400	AT5G17400
AT5G17410	AT5G17410
AT5G17420	AT5G17420
AT5G17430	AT5G17430
AT5G17440	AT5G17440
AT5G17450	AT5G17450
AT5G17460	K3M16-30
AT5G17470	AT5G17470
AT5G17480	AT5G17480
AT5G17490	AT5G17490
AT5G17500	AT5G17500
AT5G17510	AT5G17510
AT5G17520	AT5G17520
AT5G17522	AT5G17522
AT5G17523	AT5G17523
AT5G17530	AT5G17530
AT5G17540	AT5G17540
AT5G17550	AT5G17550
AT5G17560	AT5G17560
AT5G17570	K10A8-50
AT5G17580	K10A8-60
AT5G17590	K10A8-70
AT5G17600	AT5G17600
AT5G17610	K10A8-90
AT5G17620	AT5G17620
AT5G17630	K10A8-110
AT5G17640	AT5G17640
AT5G17650	K10A8-130
AT5G17660	AT5G17660
AT5G17670	AT5G17670
AT5G17680	MVA3-30
AT5G17690	AT5G17690
AT5G17700	AT5G17700
AT5G17710	AT5G17710
AT5G17720	AT5G17720
AT5G17730	MVA3-9
AT5G17740	AT5G17740
AT5G17750	MVA3-11
AT5G17760	AT5G17760
AT5G17770	AT5G17770
AT5G17780	AT5G17780
AT5G17790	AT5G17790
AT5G17800	AT5G17800
AT5G17810	AT5G17810
AT5G17820	AT5G17820
AT5G17830	AT5G17830
AT5G17840	AT5G17840
AT5G17847	AT5G17847
AT5G17850	AT5G17850
AT5G17860	AT5G17860
AT5G17870	AT5G17870
AT5G17880	AT5G17880
AT5G17890	AT5G17890
AT5G17900	MPI7-7
AT5G17910	AT5G17910
AT5G17920	AT5G17920
AT5G17930	AT5G17930
AT5G17950	AT5G17950
AT5G17960	MCM23-3
AT5G17970	MCM23-4
AT5G17980	MCM23-5
AT5G17990	AT5G17990
AT5G18000	MCM23-7
AT5G18010	AT5G18010
AT5G18020	AT5G18020
AT5G18030	AT5G18030
AT5G18037	AT5G18037
AT5G18040	AT5G18040
AT5G18050	AT5G18050
AT5G18060	AT5G18060
AT5G18065	AT5G18065
AT5G18070	AT5G18070
AT5G18080	AT5G18080
AT5G18090	MRG7-5
AT5G18100	AT5G18100
AT5G18110	MRG7-7
AT5G18120	AT5G18120
AT5G18130	MRG7-9
AT5G18140	AT5G18140
AT5G18150	AT5G18150
AT5G18160	MRG7-12
AT5G18170	AT5G18170
AT5G18180	AT5G18180
AT5G18190	AT5G18190
AT5G18200	AT5G18200
AT5G18210	MRG7-17
AT5G18220	MRG7-18
AT5G18230	AT5G18230
AT5G18240	AT5G18240
AT5G18250	AT5G18250
AT5G18260	AT5G18260
AT5G18270	AT5G18270
AT5G18280	AT5G18280
AT5G18290	AT5G18290
AT5G18300	AT5G18300
AT5G18310	F20L16-30
AT5G18320	AT5G18320
AT5G18330	AT5G18330
AT5G18340	AT5G18340
AT5G18350	AT5G18350
AT5G18360	F20L16-80
AT5G18370	AT5G18370
AT5G18380	AT5G18380
AT5G18390	AT5G18390
AT5G18400	F20L16-120
AT5G18403	AT5G18403
AT5G18404	AT5G18404
AT5G18407	F20L16
AT5G18410	AT5G18410
AT5G18420	F20L16-140
AT5G18430	F20L16-150
AT5G18440	AT5G18440
AT5G18450	AT5G18450
AT5G18460	AT5G18460
AT5G18470	AT5G18470
AT5G18475	AT5G18475
AT5G18480	AT5G18480
AT5G18490	T28N17-2
AT5G18500	AT5G18500
AT5G18510	T28N17-4
AT5G18520	AT5G18520
AT5G18525	AT5G18525
AT5G18540	AT5G18540
AT5G18550	T28N17-30
AT5G18560	AT5G18560
AT5G18570	AT5G18570
AT5G18580	AT5G18580
AT5G18590	AT5G18590
AT5G18600	AT5G18600
AT5G18610	AT5G18610
AT5G18620	AT5G18620
AT5G18630	AT5G18630
AT5G18636	AT5G18636
AT5G18640	AT5G18640
AT5G18650	AT5G18650
AT5G18660	AT5G18660
AT5G18661	AT5G18661
AT5G18670	AT5G18670
AT5G18680	AT5G18680
AT5G18690	AT5G18690
AT5G18700	AT5G18700
AT5G18705	AT5G18705
AT5G18720	T1A4-100
AT5G18730	AT5G18730
AT5G18735	AT5G18735
AT5G18740	F17K4-1
AT5G18748	AT5G18748
AT5G18750	AT5G18750
AT5G18760	AT5G18760
AT5G18770	AT5G18770
AT5G18780	AT5G18780
AT5G18790	AT5G18790
AT5G18800	AT5G18800
AT5G18810	AT5G18810
AT5G18820	AT5G18820
AT5G18830	AT5G18830
AT5G18840	AT5G18840
AT5G18850	F17K4-100
AT5G18860	AT5G18860
AT5G18870	AT5G18870
AT5G18880	F17K4-130
AT5G18890	AT5G18890
AT5G18900	AT5G18900
AT5G18910	AT5G18910
AT5G18920	F17K4-170
AT5G18930	AT5G18930
AT5G18933	AT5G18933
AT5G18937	AT5G18937
AT5G18940	AT5G18940
AT5G18950	AT5G18950
AT5G18960	AT5G18960
AT5G18970	F17K4-4
AT5G18980	T16G12-20
AT5G18990	AT5G18990
AT5G19000	AT5G19000
AT5G19010	AT5G19010
AT5G19020	AT5G19020
AT5G19025	AT5G19025
AT5G19030	T16G12-70
AT5G19040	AT5G19040
AT5G19050	AT5G19050
AT5G19060	AT5G19060
AT5G19070	T16G12-110
AT5G19080	AT5G19080
AT5G19090	AT5G19090
AT5G19100	AT5G19100
AT5G19110	T24G5-10
AT5G19120	AT5G19120
AT5G19130	AT5G19130
AT5G19140	AT5G19140
AT5G19150	AT5G19150
AT5G19151	AT5G19151
AT5G19160	AT5G19160
AT5G19170	AT5G19170
AT5G19172	AT5G19172
AT5G19175	T24G5
AT5G19180	AT5G19180
AT5G19190	T24G5-90
AT5G19200	AT5G19200
AT5G19210	AT5G19210
AT5G19220	AT5G19220
AT5G19230	AT5G19230
AT5G19240	AT5G19240
AT5G19250	T24G5-150
AT5G19260	AT5G19260
AT5G19270	AT5G19270
AT5G19280	AT5G19280
AT5G19290	AT5G19290
AT5G19300	F7K24-50
AT5G19310	AT5G19310
AT5G19315	AT5G19315
AT5G19320	AT5G19320
AT5G19330	AT5G19330
AT5G19340	AT5G19340
AT5G19350	AT5G19350
AT5G19360	AT5G19360
AT5G19370	AT5G19370
AT5G19380	AT5G19380
AT5G19390	AT5G19390
AT5G19400	AT5G19400
AT5G19410	AT5G19410
AT5G19420	AT5G19420
AT5G19430	F7K24-180
AT5G19440	F7K24-190
AT5G19450	AT5G19450
AT5G19460	AT5G19460
AT5G19470	AT5G19470
AT5G19473	AT5G19473
AT5G19480	AT5G19480
AT5G19485	AT5G19485
AT5G19490	AT5G19490
AT5G19500	AT5G19500
AT5G19510	AT5G19510
AT5G19520	AT5G19520
AT5G19530	AT5G19530
AT5G19540	AT5G19540
AT5G19550	AT5G19550
AT5G19560	AT5G19560
AT5G19570	AT5G19570
AT5G19580	AT5G19580
AT5G19590	T29J13-10
AT5G19595	AT5G19595
AT5G19600	AT5G19600
AT5G19610	AT5G19610
AT5G19620	AT5G19620
AT5G19630	T29J13-50
AT5G19633	AT5G19633
AT5G19640	AT5G19640
AT5G19650	AT5G19650
AT5G19660	AT5G19660
AT5G19670	AT5G19670
AT5G19675	AT5G19675
AT5G19680	AT5G19680
AT5G19690	AT5G19690
AT5G19700	AT5G19700
AT5G19710	T29J13-130
AT5G19720	AT5G19720
AT5G19730	AT5G19730
AT5G19740	LAMP1
AT5G19750	AT5G19750
AT5G19760	T29J13-180
AT5G19770	AT5G19770
AT5G19780	AT5G19780
AT5G19790	AT5G19790
AT5G19800	AT5G19800
AT5G19810	AT5G19810
AT5G19820	AT5G19820
AT5G19830	T29J13-250
AT5G19840	AT5G19840
AT5G19850	T29J13-270
AT5G19855	AT5G19855
AT5G19860	AT5G19860
AT5G19870	AT5G19870
AT5G19875	AT5G19875
AT5G19880	AT5G19880
AT5G19890	AT5G19890
AT5G19900	F28I16-50
AT5G19910	AT5G19910
AT5G19920	AT5G19920
AT5G19930	AT5G19930
AT5G19940	AT5G19940
AT5G19950	AT5G19950
AT5G19960	AT5G19960
AT5G19970	AT5G19970
AT5G19980	AT5G19980
AT5G19990	AT5G19990
AT5G20000	AT5G20000
AT5G20010	AT5G20010
AT5G20020	AT5G20020
AT5G20030	AT5G20030
AT5G20040	AT5G20040
AT5G20045	AT5G20045
AT5G20050	AT5G20050
AT5G20060	AT5G20060
AT5G20070	AT5G20070
AT5G20080	AT5G20080
AT5G20090	AT5G20090
AT5G20100	F28I16-250
AT5G20110	F28I16-260
AT5G20120	AT5G20120
AT5G20130	AT5G20130
AT5G20140	AT5G20140
AT5G20150	AT5G20150
AT5G20160	AT5G20160
AT5G20165	AT5G20165
AT5G20170	AT5G20170
AT5G20180	AT5G20180
AT5G20190	F5O24-80
AT5G20200	F5O24-90
AT5G20220	AT5G20220
AT5G20230	F5O24-120
AT5G20240	F5O24-130
AT5G20250	AT5G20250
AT5G20260	AT5G20260
AT5G20270	AT5G20270
AT5G20280	AT5G20280
AT5G20290	AT5G20290
AT5G20300	AT5G20300
AT5G20310	F5O24-200
AT5G20320	AT5G20320
AT5G20330	AT5G20330
AT5G20340	AT5G20340
AT5G20350	AT5G20350
AT5G20360	AT5G20360
AT5G20370	F5O24-260
AT5G20380	AT5G20380
AT5G20390	AT5G20390
AT5G20400	AT5G20400
AT5G20410	AT5G20410
AT5G20420	AT5G20420
AT5G20430	AT5G20430
AT5G20440	AT5G20440
AT5G20447	AT5G20447
AT5G20450	F7C8-40
AT5G20460	AT5G20460
AT5G20470	AT5G20470
AT5G20480	F7C8-70
AT5G20490	F7C8-80
AT5G20500	AT5G20500
AT5G20510	AT5G20510
AT5G20520	WAV2
AT5G20540	AT5G20540
AT5G20550	F7C8-140
AT5G20560	F7C8-150
AT5G20570	AT5G20570
AT5G20580	AT5G20580
AT5G20590	AT5G20590
AT5G20600	F7C8-190
AT5G20610	AT5G20610
AT5G20620	AT5G20620
AT5G20630	AT5G20630
AT5G20635	AT5G20635
AT5G20640	T1M15-40
AT5G20650	AT5G20650
AT5G20660	AT5G20660
AT5G20670	AT5G20670
AT5G20680	AT5G20680
AT5G20690	AT5G20690
AT5G20700	AT5G20700
AT5G20710	AT5G20710
AT5G20720	AT5G20720
AT5G20730	AT5G20730
AT5G20740	AT5G20740
AT5G20790	AT5G20790
AT5G20810	AT5G20810
AT5G20820	SAUR76
AT5G20830	AT5G20830
AT5G20840	AT5G20840
AT5G20850	AT5G20850
AT5G20860	AT5G20860
AT5G20870	AT5G20870
AT5G20885	AT5G20885
AT5G20890	AT5G20890
AT5G20900	AT5G20900
AT5G20910	AT5G20910
AT5G20920	AT5G20920
AT5G20930	F22D1-100
AT5G20935	CRR42
AT5G20940	F22D1-110
AT5G20950	AT5G20950
AT5G20960	AT5G20960
AT5G20980	AT5G20980
AT5G20970	F22D1-140
AT5G20990	AT5G20990
AT5G20995	AT5G20995
AT5G21010	AT5G21010
AT5G21020	AT9943-LOCUS19719
AT5G21030	AT5G21030
AT5G21040	AT5G21040
AT5G21050	AT5G21050
AT5G21060	AT5G21060
AT5G21070	AT5G21070
AT5G21080	AT5G21080
AT5G21090	AT5G21090
AT5G21100	T10F18-130
AT5G21105	AT5G21105
AT5G21120	AT5G21120
AT5G21125	AT5G21125
AT5G21130	T10F18-160
AT5G21140	AT5G21140
AT5G21150	AT5G21150
AT5G21160	AT5G21160
AT5G21170	AT5G21170
AT5G21222	AT5G21222
AT5G21274	AT5G21274
AT5G21326	AT5G21326
AT5G21430	F13M11-2
AT5G21482	AT5G21482
AT5G21900	AT5G21900
AT5G21910	AT5G21910
AT5G21920	AT5G21920
AT5G21930	AT5G21930
AT5G21940	AT5G21940
AT5G21950	AT5G21950
AT5G21960	AT5G21960
AT5G21970	AT9943-LOCUS19796
AT5G21280	AT5G21280
AT5G21990	AT5G21990
AT5G22000	AT5G22000
AT5G22010	AT5G22010
AT5G22020	AT5G22020
AT5G22030	AT5G22030
AT5G22040	AT5G22040
AT5G22050	AT5G22050
AT5G22060	AT5G22060
AT5G22070	AT5G22070
AT5G22080	AT5G22080
AT5G22090	AT5G22090
AT5G22100	AT5G22100
AT5G22110	AT5G22110
AT5G22120	AT5G22120
AT5G22130	AT5G22130
AT5G22140	T6G21-250
AT5G22145	AT5G22145
AT5G22150	AT5G22150
AT5G22160	AT5G22160
AT5G22170	AT5G22170
AT5G22180	AT5G22180
AT5G22190	AN1-LOCUS23009
AT5G22200	AT5G22200
AT5G22210	AT5G22210
AT5G22220	AT5G22220
AT5G22240	AT5G22240
AT5G22250	AT5G22250
AT5G22260	AT5G22260
AT5G22270	AT5G22270
AT5G22280	AT5G22280
AT5G22290	AT5G22290
AT5G22300	AT5G22300
AT5G22310	AT5G22310
AT5G22320	AT5G22320
AT5G22330	AT5G22330
AT5G22340	MWD9-13
AT5G22350	AT5G22350
AT5G22355	AT5G22355
AT5G22360	AT5G22360
AT5G22370	AT5G22370
AT5G22380	AT5G22380
AT5G22390	AT5G22390
AT5G22400	AT5G22400
AT5G22410	AT5G22410
AT5G22420	AT5G22420
AT5G22430	AT5G22430
AT5G22440	AT5G22440
AT5G22450	AT5G22450
AT5G22460	AT5G22460
AT5G22470	AT5G22470
AT5G22480	MQJ16-2
AT5G22490	MQJ16-3
AT5G22500	AT5G22500
AT5G22505	AT5G22505
AT5G22510	MQJ16-5
AT5G22520	MQJ16-6
AT5G22530	MQJ16-7
AT5G22540	AT5G22540
AT5G22545	AT5G22545
AT5G22550	AT5G22550
AT5G22555	AT5G22555
AT5G22560	AT5G22560
AT5G22570	AT5G22570
AT5G22580	AT5G22580
AT5G22590	MDJ22-1
AT5G22600	AT5G22600
AT5G22608	AT5G22608
AT5G22610	AT5G22610
AT5G22620	AT5G22620
AT5G22630	AT5G22630
AT5G22640	AT5G22640
AT5G22650	AT5G22650
AT5G22660	MDJ22-8
AT5G22670	AT5G22670
AT5G22680	AT5G22680
AT5G22690	AT5G22690
AT5G22700	MDJ22-12
AT5G22720	AT5G22720
AT5G22730	MDJ22-15
AT5G22740	AT5G22740
AT5G22750	AT5G22750
AT5G22760	MDJ22-18
AT5G22765	AT5G22765
AT5G22770	MDJ22-19
AT5G22780	K5A21-2
AT5G22785	AT5G22785
AT5G22790	RER1
AT5G22791	AT5G22791
AT5G22794	AT5G22794
AT5G22796	AT5G22796
AT5G22799	AT5G22799
AT5G22800	AT5G22800
AT5G22810	AT5G22810
AT5G22820	MRN17-5
AT5G22830	AT5G22830
AT5G22840	AT5G22840
AT5G22850	AT5G22850
AT5G22860	AT5G22860
AT5G22870	AT5G22870
AT5G22875	AT5G22875
AT5G22880	MRN17-11
AT5G22890	AT5G22890
AT5G22900	AT5G22900
AT5G22910	AT5G22910
AT5G22920	AT5G22920
AT5G22930	AT5G22930
AT5G22940	AT5G22940
AT5G22950	AT5G22950
AT5G22960	AT5G22960
AT5G22970	AT5G22970
AT5G22980	AT5G22980
AT5G22990	MRN17-22
AT5G23000	AT5G23000
AT5G23010	AT5G23010
AT5G23020	AT5G23020
AT5G23030	AT5G23030
AT5G23035	MYJ24
AT5G23040	AT5G23040
AT5G23050	AT5G23050
AT5G23060	AT5G23060
AT5G23070	AT5G23070
AT5G23080	MYJ24-7
AT5G23090	AT5G23090
AT5G23100	MYJ24-9
AT5G23110	AT5G23110
AT5G23115	AT5G23115
AT5G23120	AT5G23120
AT5G23130	AT5G23130
AT5G23140	AT5G23140
AT5G23150	AT5G23150
AT5G23160	AT5G23160
AT5G23170	AT5G23170
AT5G23180	AT5G23180
AT5G23190	AT5G23190
AT5G23200	AT5G23200
AT5G23210	AT5G23210
AT5G23212	MKD15
AT5G23220	AT5G23220
AT5G23230	AT5G23230
AT5G23240	AT5G23240
AT5G23250	AT5G23250
AT5G23260	AT5G23260
AT5G23270	AT5G23270
AT5G23280	AT5G23280
AT5G23290	AT5G23290
AT5G23300	MKD15-16
AT5G23310	AT5G23310
AT5G23320	AT5G23320
AT5G23330	AT5G23330
AT5G23340	AT5G23340
AT5G23350	AT5G23350
AT5G23360	MKD15-22
AT5G23370	AT5G23370
AT5G23380	AT5G23380
AT5G23390	T32G24-2
AT5G23395	MIA40
AT5G23400	AT5G23400
AT5G23405	AT5G23405
AT5G23411	AT5G23411
AT5G23420	AT5G23420
AT5G23430	AT5G23430
AT5G23440	AT5G23440
AT5G23450	AT5G23450
AT5G23460	K19M13-9
AT5G23470	AT5G23470
AT5G23480	K19M13-11
AT5G23490	AT5G23490
AT5G23510	MQM1-23
AT5G23520	AT5G23520
AT5G23530	AT5G23530
AT5G23535	AT5G23535
AT5G23540	AT5G23540
AT5G23550	AT5G23550
AT5G23570	AT5G23570
AT5G23575	AT5G23575
AT5G23580	AT5G23580
AT5G23590	AT5G23590
AT5G23600	AT5G23600
AT5G23610	AT5G23610
AT5G23630	AT5G23630
AT5G23650	MQM1-9
AT5G23660	AT5G23660
AT5G23670	AT5G23670
AT5G23680	AT5G23680
AT5G23690	MQM1-4
AT5G23700	MQM1-3
AT5G23710	AT5G23710
AT5G23720	AT5G23720
AT5G23730	AT5G23730
AT5G23740	AT5G23740
AT5G23750	AT5G23750
AT5G23760	AT5G23760
AT5G23770	AT5G23770
AT5G23780	DUF9
AT5G23790	AT5G23790
AT5G23800	AT5G23800
AT5G23810	AT5G23810
AT5G23820	AT5G23820
AT5G23830	MRO11-13
AT5G23840	AT5G23840
AT5G23850	MRO11-11
AT5G23860	AT5G23860
AT5G23870	AT5G23870
AT5G23880	AT5G23880
AT5G23890	MRO11-7
AT5G23900	AT5G23900
AT5G23903	AT5G23903
AT5G23908	AT5G23908
AT5G23910	AT5G23910
AT5G23920	AT5G23920
AT5G23930	AT5G23930
AT5G23940	AT5G23940
AT5G23950	AT5G23950
AT5G23960	AT5G23960
AT5G23970	AT5G23970
AT5G23980	AT5G23980
AT5G23990	AT5G23990
AT5G24000	AT5G24000
AT5G24010	AT5G24010
AT5G24020	AT5G24020
AT5G24030	AT5G24030
AT5G24040	MZF18-8
AT5G24050	MZF18-7
AT5G24060	AT5G24060
AT5G24070	AT5G24070
AT5G24080	MZF18-3
AT5G24090	AT5G24090
AT5G24100	AT5G24100
AT5G24105	AGP41
AT5G24110	AT5G24110
AT5G24120	AT5G24120
AT5G24130	AT5G24130
AT5G24140	AT5G24140
AT5G24150	AT5G24150
AT5G24155	AT5G24155
AT5G24160	AT5G24160
AT5G24165	AT5G24165
AT5G24170	K12G2-6
AT5G24180	K12G2-7
AT5G24190	K12G2-8
AT5G24200	AT5G24200
AT5G24210	AT5G24210
AT5G24215	AT5G24215
AT5G24220	MOP9-3
AT5G24230	MOP9-4
AT5G24240	AT5G24240
AT5G24260	MOP9-8
AT5G24270	AT5G24270
AT5G24275	AT5G24275
AT5G24280	AT5G24280
AT5G24290	AT5G24290
AT5G24300	AT5G24300
AT5G24310	AT5G24310
AT5G24313	AT5G24313
AT5G24314	AT5G24314
AT5G24316	AT5G24316
AT5G24318	AT5G24318
AT5G24320	AT5G24320
AT5G24330	AT5G24330
AT5G24340	K16H17-2
AT5G24350	AT5G24350
AT5G24352	AT5G24352
AT5G24355	AT5G24355
AT5G24360	AT5G24360
AT5G24370	AT5G24370
AT5G24380	AT5G24380
AT5G24390	K16H17-10
AT5G24400	AT5G24400
AT5G24410	AT5G24410
AT5G24420	AT5G24420
AT5G24430	AT5G24430
AT5G24440	AT5G24440
AT5G24450	AT5G24450
AT5G24460	T31K7-4
AT5G24470	AT5G24470
AT5G24480	T31K7-6
AT5G24490	AT5G24490
AT5G24500	AT5G24500
AT5G24510	AT5G24510
AT5G24520	AT5G24520
AT5G24530	AT5G24530
AT5G24540	AT5G24540
AT5G24550	AT5G24550
AT5G24560	AT5G24560
AT5G24570	K18P6-10
AT5G24575	AT5G24575
AT5G24580	AT5G24580
AT5G24590	AT5G24590
AT5G24600	AT5G24600
AT5G24610	AT5G24610
AT5G24620	K18P6-16
AT5G24630	AT5G24630
AT5G24640	AT5G24640
AT5G24650	AT5G24650
AT5G24655	AT5G24655
AT5G24660	AT5G24660
AT5G24670	AT5G24670
AT5G24680	MXC17-7
AT5G24690	AT5G24690
AT5G24710	MXC17-10
AT5G24740	AT5G24740
AT5G24750	T4C12-20
AT5G24760	AT5G24760
AT5G24770	AT5G24770
AT5G24780	AT5G24780
AT5G24790	AT5G24790
AT5G24800	AT5G24800
AT5G24810	AT5G24810
AT5G24820	AT5G24820
AT5G24830	AT5G24830
AT5G24840	F6A4-50
AT5G24850	AT5G24850
AT5G24860	AT5G24860
AT5G24870	AT5G24870
AT5G24879	AT5G24879
AT5G24880	F6A4-90
AT5G24890	AT5G24890
AT5G24900	AT5G24900
AT5G24910	AT5G24910
AT5G24920	AT5G24920
AT5G24930	AT5G24930
AT5G24940	AT5G24940
AT5G24950	AT5G24950
AT5G24960	AT5G24960
AT5G24970	AT5G24970
AT5G24980	AT5G24980
AT5G24990	F6A4-200
AT5G25000	AT5G25000
AT5G25010	T11H3-20
AT5G25020	AT5G25020
AT5G25030	AT5G25030
AT5G25040	T11H3-50
AT5G25050	AT5G25050
AT5G25060	AT5G25060
AT5G25070	AT5G25070
AT5G25080	AT5G25080
AT5G25090	T11H3-100
AT5G25100	AT5G25100
AT5G25110	AT5G25110
AT5G25120	AT5G25120
AT5G25130	AT5G25130
AT5G25140	AT5G25140
AT5G25150	AT5G25150
AT5G25160	AT5G25160
AT5G25170	AT5G25170
AT5G25180	AT5G25180
AT5G25190	AT5G25190
AT5G25195	AT5G25195
AT5G25200	F21J6-104
AT5G25210	AT5G25210
AT5G25220	AT5G25220
AT5G25230	AN1-LOCUS23285
AT5G25240	AT5G25240
AT5G25250	AT5G25250
AT5G25260	AT5G25260
AT5G25265	HPAT1
AT5G25270	F21J6-3
AT5G25280	F18G18-20
AT5G25290	F18G18-30
AT5G25300	AT5G25300
AT5G25310	AT5G25310
AT5G25320	AT5G25320
AT5G25330	F18G18-70
AT5G25340	F18G18-80
AT5G25350	AT5G25350
AT5G25360	AT5G25360
AT5G25370	AT5G25370
AT5G25380	AT5G25380
AT5G25390	AT5G25390
AT5G25400	AT5G25400
AT5G25410	AT5G25410
AT5G25415	AT5G25415
AT5G25420	AT5G25420
AT5G25425	AT5G25425
AT5G25430	AT5G25430
AT5G25440	AT5G25440
AT5G25450	AT5G25450
AT5G25460	AT5G25460
AT5G25470	T14C9-20
AT5G25475	T14C9-1
AT5G25480	AT5G25480
AT5G25490	AT5G25490
AT5G25500	AT5G25500
AT5G25510	AT5G25510
AT5G25520	AT5G25520
AT5G25530	T14C9-70
AT5G25540	AT5G25540
AT5G25550	AT5G25550
AT5G25560	T14C9-100
AT5G25570	AT5G25570
AT5G25580	AT5G25580
AT5G25590	AT5G25590
AT5G25600	AT5G25600
AT5G25610	AT5G25610
AT5G25620	AT5G25620
AT5G25630	AT5G25630
AT5G25640	AT5G25640
AT5G25750	AT5G25750
AT5G25754	AT5G25754
AT5G25755	AT5G25755
AT5G25756	AT5G25756
AT5G25757	AT5G25757
AT5G25760	AT5G25760
AT5G25770	AT5G25770
AT5G25780	AT5G25780
AT5G25790	AT5G25790
AT5G25800	AT5G25800
AT5G25810	AT5G25810
AT5G25820	F18A17-70
AT5G25830	AT5G25830
AT5G25840	F18A17-90
AT5G25850	AT5G25850
AT5G25860	F18A17-110
AT5G25870	AT5G25870
AT5G25880	AT5G25880
AT5G25890	AT5G25890
AT5G25900	AT5G25900
AT5G25910	AT5G25910
AT5G25920	T1N24-2
AT5G25930	AT5G25930
AT5G25940	AT5G25940
AT5G25950	AT5G25950
AT5G25960	T1N24-5
AT5G25970	T1N24-19
AT5G25980	AT5G25980
AT5G25990	T1N24-6
AT5G25995	AT5G25995
AT5G26000	AT5G26000
AT5G26010	AT5G26010
AT5G26030	AT5G26030
AT5G26040	AT5G26040
AT5G26050	AT5G26050
AT5G26060	AT5G26060
AT5G26070	AT5G26070
AT5G26080	T1N24-105
AT5G26090	T1N24-11
AT5G26100	AT5G26100
AT5G26110	T1N24-12
AT5G26120	AT5G26120
AT5G26130	T1N24-14
AT5G26140	AT5G26140
AT5G26150	T1N24-15
AT5G26160	AT5G26160
AT5G26170	AT5G26170
AT5G26180	AT5G26180
AT5G26190	T19G15-40
AT5G26200	AT5G26200
AT5G26210	AT5G26210
AT5G26220	AT5G26220
AT5G26230	AT5G26230
AT5G26240	AT5G26240
AT5G26250	AT5G26250
AT5G26260	AT5G26260
AT5G26262	AT5G26262
AT5G26270	T19G15-120
AT5G26280	F9D12-7
AT5G26290	F9D12-6
AT5G26300	F9D12-5
AT5G26310	AT5G26310
AT5G26320	AT5G26320
AT5G26330	AT5G26330
AT5G26340	AT5G26340
AT5G26360	AT5G26360
AT5G26570	AT5G26570
AT5G26594	AT5G26594
AT5G26667	AT5G26667
AT5G26673	AT5G26673
AT5G26692	AT5G26692
AT5G26742	AT5G26742
AT5G26717	AT5G26717
AT5G26740	AT5G26740
AT5G26731	AT5G26731
AT5G26730	AT5G26730
AT5G26720	AT5G26720
AT5G26710	AT5G26710
AT5G26700	AT5G26700
AT5G26690	AT5G26690
AT5G26680	AT5G26680
AT5G26670	AT5G26670
AT5G26660	AT5G26660
AT5G26650	AT5G26650
AT5G26640	AT5G26640
AT5G26630	AT5G26630
AT5G26622	AT5G26622
AT5G26617	AT5G26617
AT5G26620	AT5G26620
AT5G26610	AT5G26610
AT5G26600	AT5G26600
AT5G26580	AGL34
AT5G26749	AT5G26749
AT5G26751	AT5G26751
AT5G26760	F2P16-20
AT5G26770	AT5G26770
AT5G26780	AT5G26780
AT5G26790	F2P16-50
AT5G26805	F2P16
AT5G26810	AT5G26810
AT5G26820	AT5G26820
AT5G26830	AT5G26830
AT5G26840	F2P16-100
AT5G26850	AT5G26850
AT5G26860	AT5G26860
AT5G26865	F2P16-19
AT5G26880	AT5G26880
AT5G26890	F2P16-150
AT5G26900	AT5G26900
AT5G26910	AT5G26910
AT5G26920	AT5G26920
AT5G26930	AT5G26930
AT5G26940	AT5G26940
AT5G26950	AT5G26950
AT5G26955	AT5G26955
AT5G26960	F2P16-220
AT5G26970	F2P16-230
AT5G26980	AT5G26980
AT5G26990	AT5G26990
AT5G27000	AT5G27000
AT5G27010	F2P16-15
AT5G27020	F2P16-13
AT5G27030	AT5G27030
AT5G27050	AT5G27050
AT5G27060	AT5G27060
AT5G27065	AT5G27065
AT5G27070	AT5G27070
AT5G27080	AT5G27080
AT5G27090	AT5G27090
AT5G27093	AT5G27093
AT5G27100	AT5G27100
AT5G27110	AT5G27110
AT5G27120	AT5G27120
AT5G27130	AT5G27130
AT5G27140	AT5G27140
AT5G27150	AT5G27150
AT5G27170	AT5G27170
AT5G27200	AT5G27200
AT5G27210	AT5G27210
AT5G27220	AT5G27220
AT5G27230	AT5G27230
AT5G27238	AT5G27238
AT5G27240	AT5G27240
AT5G27247	AT5G27247
AT5G27260	AT5G27260
AT5G27270	AT5G27270
AT5G27280	AT5G27280
AT5G27290	AT5G27290
AT5G27300	AT5G27300
AT5G27310	F21A20-20
AT5G27320	AT5G27320
AT5G27330	F21A20-40
AT5G27340	AT5G27340
AT5G27350	AT5G27350
AT5G27360	AT5G27360
AT5G27370	AT5G27370
