p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.1463040687616972e-12	0.6227364509931816	0.775	0.536	5.930023511581693e-8	Epidermis	AT5G47435
2.3334785070098514e-12	0.7292746733957476	0.479	0.267	6.447167767017518e-8	Epidermis	AT1G02080
2.3642122691031257e-12	0.17652450786934626	0.975	0.833	6.532082078305026e-8	Epidermis	AT2G25210
2.4182478137801925e-12	0.7079237298590368	0.636	0.396	6.681376884693294e-8	Epidermis	AT1G71020
2.4650909154424968e-12	0.43575252113698276	0.932	0.772	6.810799690276074e-8	Epidermis	AT1G04630
2.4759317795231914e-12	0.2583798211560513	1	0.925	6.840751913644625e-8	Epidermis	AT5G56710
2.5141378806459992e-12	0.9191936341697069	0.373	0.187	6.946311550436831e-8	Epidermis	AT2G31010
2.6147395852321446e-12	2.699562564814313	0.081	0.016	7.224264000037893e-8	Epidermis	AT2G18970
2.6831244440748384e-12	0.5757792419423142	0.78	0.526	7.413204526534371e-8	Epidermis	AT4G36760
2.698889562886598e-12	0.7126388282008806	0.521	0.298	7.456761973299382e-8	Epidermis	AT1G54920
2.70414512132183e-12	0.13131019926672824	0.669	0.39	7.471282555700084e-8	Epidermis	AT1G67330
2.7058564513014285e-12	0.549433673636415	0.831	0.574	7.476010789300716e-8	Epidermis	AT2G27450
2.7133423217740626e-12	0.5576474401504395	0.805	0.58	7.496693500829558e-8	Epidermis	AT3G02580
2.7383481103996495e-12	0.581239674043686	0.805	0.562	7.565781994223191e-8	Epidermis	AT5G38630
2.7419085817570288e-12	0.8830172742973226	0.453	0.251	7.575619220536495e-8	Epidermis	AT2G45540
2.7813344994115757e-12	0.7637391797671933	0.458	0.248	7.684549088424243e-8	Epidermis	AT5G49820
2.8369714146950653e-12	0.40984276563118516	0.941	0.759	7.838268321660996e-8	Epidermis	AT3G53430
2.839860503298519e-12	0.42425095764923604	0.949	0.796	7.846250584563478e-8	Epidermis	AT5G56170
2.8541507062359045e-12	0.6354837522453756	0.292	0.128	7.885732986259181e-8	Epidermis	AT5G42440
2.8836286210131497e-12	0.6668861693024952	0.75	0.533	7.967177516997232e-8	Epidermis	AT5G59840
2.8973229813122214e-12	0.38752701715266163	0.932	0.823	8.005013665067537e-8	Epidermis	AT1G53750
2.9254179837373516e-12	0.7313067945266716	0.648	0.415	8.082637347267929e-8	Epidermis	AT5G57460
3.0261215266373746e-12	1.6626398322007847	0.169	0.057	8.360871165946403e-8	Epidermis	AT5G67410
3.054396183449021e-12	0.29286478448514	0.983	0.854	8.4389912152513e-8	Epidermis	AT2G31610
3.073607900107e-12	0.23611581431321804	0.644	0.369	8.49207126720563e-8	Epidermis	AT2G39110
3.1097391455439784e-12	0.24103747034866219	0.996	0.926	8.591898285223458e-8	Epidermis	AT5G47930
3.1172682700920772e-12	0.8237017738714543	0.424	0.224	8.6127005034374e-8	Epidermis	AT1G07250
3.117693916360143e-12	0.7075894627251553	0.572	0.345	8.613876521511439e-8	Epidermis	AT4G29210
3.1675427918570217e-12	0.700296762788112	0.585	0.362	8.751603979621765e-8	Epidermis	AT1G17160
3.1767172694319535e-12	0.7363699044416547	0.576	0.347	8.776952143713545e-8	Epidermis	AT5G59770
3.2503145484608038e-12	0.870391409918406	0.428	0.231	8.980294065942355e-8	Epidermis	AT5G65520
3.332439188695079e-12	0.8161986320711825	0.458	0.254	9.207196234445634e-8	Epidermis	AT2G26360
3.3393692738762664e-12	0.7204077122513033	0.568	0.327	9.226343366792736e-8	Epidermis	AT5G16210
3.3577737974471683e-12	0.6402197476913187	0.644	0.414	9.277193224966782e-8	Epidermis	AT1G78560
3.3619433782274524e-12	0.3115350288576483	0.758	0.512	9.288713359704628e-8	Epidermis	AT1G59590
3.4088461962860033e-12	0.3192519757129948	0.987	0.902	9.418301155718598e-8	Epidermis	AT3G60770
3.4502623099279304e-12	1.0875971484374714	0.381	0.198	9.53272973609988e-8	Epidermis	AT3G14172
3.522492709412831e-12	0.47107605739206737	0.669	0.422	9.732295106836711e-8	Epidermis	AT2G01008
3.5468950176249317e-12	0.6710588030560065	0.644	0.415	9.799716244195923e-8	Epidermis	AT2G38130
3.641252661311603e-12	0.5615514720616281	0.61	0.36	1.0060416977937828e-7	Epidermis	AT5G43400
3.645731590942912e-12	0.7655611112741361	0.593	0.372	1.007279181261617e-7	Epidermis	AT4G26100
3.7148901929817924e-12	0.527203112488762	0.64	0.371	1.0263870114189394e-7	Epidermis	AT3G11590
3.73458617063727e-12	0.41175830068481356	0.729	0.495	1.0318288130853713e-7	Epidermis	AT5G44070
3.975517125641844e-12	0.3409379623325397	0.979	0.886	1.098395626643585e-7	Epidermis	AT3G11510
4.131403528205637e-12	0.7787154539170345	0.466	0.259	1.1414654808079355e-7	Epidermis	AT4G24100
4.377912860488143e-12	0.4906535690600046	0.881	0.667	1.209573544224269e-7	Epidermis	AT2G25910
4.399249812483803e-12	0.27517241239572954	0.983	0.865	1.21546873069115e-7	Epidermis	AT4G31985
4.507953802428446e-12	0.5908828252884502	0.479	0.256	1.2455025560729553e-7	Epidermis	AT1G58190
4.564291728527065e-12	0.7096061312313235	0.589	0.355	1.2610681616747427e-7	Epidermis	AT1G51590
4.610045024467817e-12	0.4109297469810456	0.915	0.76	1.273709339810213e-7	Epidermis	AT3G46010
4.6247960353031e-12	0.6744944906796904	0.729	0.485	1.2777848965938936e-7	Epidermis	AT4G27120
4.632521561734655e-12	0.2742936990469178	0.551	0.294	1.279919382291668e-7	Epidermis	AT3G14510
4.695162338100618e-12	0.7765660330208535	0.5	0.281	1.29722640239382e-7	Epidermis	AT3G07640
4.700677782427174e-12	0.6682416952247396	0.665	0.423	1.298750264506804e-7	Epidermis	AT5G64180
4.8673981480160176e-12	0.6757984499062923	0.559	0.336	1.3448134343153454e-7	Epidermis	AT4G33530
4.919894820607537e-12	1.1224809187242202	0.386	0.208	1.3593177399856563e-7	Epidermis	AT2G24400
4.9252686858576035e-12	1.231648553245905	0.288	0.132	1.3608024852155973e-7	Epidermis	AT5G07720
5.080536507784086e-12	0.6791035489566293	0.64	0.401	1.4037014317356652e-7	Epidermis	AT5G65950
5.2423357156330936e-12	1.486447547886466	0.11	0.028	1.4484049348722675e-7	Epidermis	AT1G16110
5.310674483979604e-12	0.6869888138515277	0.763	0.51	1.467286253178725e-7	Epidermis	AT1G29040
5.326263392401298e-12	0.25270295449962	0.996	0.938	1.4715933126865546e-7	Epidermis	AT1G52300
5.334073064573141e-12	1.7447499962126969	0.114	0.03	1.473751047010913e-7	Epidermis	AT4G01230
5.509145918493298e-12	0.5115110766657647	0.669	0.407	1.5221219258205134e-7	Epidermis	AT1G19350
5.5411671235537444e-12	0.8798521826417751	0.381	0.193	1.530969064566664e-7	Epidermis	AT2G06520
5.6786672671994305e-12	0.6563942181639513	0.729	0.513	1.5689589792545306e-7	Epidermis	AT3G58600
5.710049667673185e-12	0.467971647036882	0.818	0.56	1.5776296226814242e-7	Epidermis	AT3G11830
5.783972104170888e-12	0.6467148482631548	0.64	0.397	1.5980536526613748e-7	Epidermis	AT4G30500
5.884933713778866e-12	0.919325754777631	0.475	0.272	1.625948335779963e-7	Epidermis	AT1G49040
5.971918639379697e-12	0.23102922771767842	0.992	0.873	1.6499814008742165e-7	Epidermis	AT4G29390
6.04432041637057e-12	0.17447932206483618	0.958	0.73	1.6699852878390248e-7	Epidermis	AT1G54030
6.063081449445901e-12	0.6472562451799195	0.725	0.494	1.675168773667408e-7	Epidermis	AT2G14720
6.384964962137821e-12	0.5506021405920611	0.864	0.627	1.7641019693890587e-7	Epidermis	AT3G11330
6.393043126062284e-12	0.6994039940930272	0.703	0.464	1.7663338852997485e-7	Epidermis	AT3G62580
6.436957434001534e-12	0.7891512042517714	0.466	0.261	1.7784669694402838e-7	Epidermis	AT1G35220
6.563877334733446e-12	0.4087058414525472	0.932	0.771	1.8135336688135038e-7	Epidermis	AT3G61580
6.704231411860242e-12	0.5969644028147261	0.767	0.523	1.852312096782866e-7	Epidermis	AT3G13772
6.822665099868869e-12	0.6257161619723361	0.674	0.441	1.88503414044277e-7	Epidermis	AT3G05970
6.9994005864328055e-12	0.4040124879782079	0.873	0.631	1.9338643880255197e-7	Epidermis	AT1G62790
7.156919605549245e-12	0.7764422922917564	0.305	0.138	1.977385317817201e-7	Epidermis	AT2G28460
7.48275939869248e-12	3.234343083260563	0.042	0.005	2.0674115942647456e-7	Epidermis	AT1G45010
7.485961527354934e-12	0.299609597757309	0.894	0.645	2.0682963103928946e-7	Epidermis	AT3G11120
7.673711115918003e-12	0.5278637079166799	0.818	0.564	2.1201696442169852e-7	Epidermis	AT3G53180
7.677677845251848e-12	0.8716847070858735	0.373	0.189	2.121265611864633e-7	Epidermis	AT5G63770
7.729064472731292e-12	0.289306314478448	0.996	0.93	2.1354632231709285e-7	Epidermis	AT5G28060
7.866539954219678e-12	0.613865832612359	0.792	0.55	2.1734463239513548e-7	Epidermis	AT5G35160
7.90286662284997e-12	2.715020383344357	0.068	0.012	2.1834830192272182e-7	Epidermis	AT4G17250
7.906511986834016e-12	0.3984869051308097	0.924	0.802	2.1844901968423704e-7	Epidermis	AT2G44350
7.973482451247957e-12	0.1587815775721948	0.754	0.456	2.202993466455298e-7	Epidermis	AT3G14530
8.014040065779062e-12	0.2590523277842367	0.97	0.838	2.2141991297740972e-7	Epidermis	AT5G27770
8.044961710264766e-12	1.3849016131252951	0.199	0.075	2.222742470929052e-7	Epidermis	AT5G47580
8.277463474167688e-12	0.5632001411009411	0.648	0.385	2.2869803832777905e-7	Epidermis	AT3G52760
8.287202348358189e-12	0.4129271801789228	0.907	0.715	2.289671136827884e-7	Epidermis	AT1G31130
8.369904321751162e-12	0.5624516260117434	0.818	0.623	2.3125208650566287e-7	Epidermis	AT2G33630
8.601096578733918e-12	2.6081004518939332	0.081	0.017	2.376396973738394e-7	Epidermis	AT3G28380
8.608981429345725e-12	2.870547668763849	0.076	0.015	2.3785754791139303e-7	Epidermis	AT4G11543
8.676860740873322e-12	0.8763486327491736	0.419	0.217	2.39732985409589e-7	Epidermis	AT2G20190
9.077711767416155e-12	0.2719396952184794	0.945	0.702	2.5080809842194093e-7	Epidermis	AT3G28900
9.079010964660841e-12	0.5146206940320365	0.856	0.688	2.508439939426144e-7	Epidermis	AT1G14830
9.090434530953672e-12	0.6804737120033073	0.602	0.369	2.51159615655719e-7	Epidermis	AT5G06450
9.113875941655734e-12	1.6437986713136636	0.123	0.035	2.5180727839200627e-7	Epidermis	AT5G52760
9.612427866521169e-12	0.254778284005397	0.792	0.53	2.6558176952411337e-7	Epidermis	AT4G10840
1.036858124820661e-11	1.218146115673155	0.288	0.133	2.864735313067004e-7	Epidermis	AT4G26990
1.0452366058053541e-11	1.1034112098048596	0.369	0.194	2.8878842181796126e-7	Epidermis	AT4G32640
1.1308341806412676e-11	1.3606995678819476	0.22	0.089	3.124381757693758e-7	Epidermis	AT1G68330
1.1594740211194985e-11	0.6926205430888965	0.458	0.249	3.2035107729510625e-7	Epidermis	AT1G30650
1.1641943701169253e-11	0.8243966797223341	0.411	0.216	3.2165526251960527e-7	Epidermis	AT2G04650
1.1798903549736458e-11	0.41204997671681	0.907	0.771	3.259919061756686e-7	Epidermis	AT5G54430
1.1961942723384685e-11	0.24711503332554763	0.992	0.83	3.304965155043955e-7	Epidermis	AT5G56670
1.22906007747835e-11	0.4560691702858659	0.691	0.417	3.3957700880649334e-7	Epidermis	AT1G13730
1.2409093963275134e-11	0.6306480878712972	0.504	0.279	3.428508571113287e-7	Epidermis	AT3G19120
1.2572236109820367e-11	0.569979388181846	0.597	0.359	3.4735831147822694e-7	Epidermis	AT4G02980
1.2593691091978065e-11	0.6109922240209669	0.525	0.296	3.47951091180262e-7	Epidermis	AT5G47540
1.276360183693506e-11	1.515241456975688	0.119	0.033	3.526455551526788e-7	Epidermis	AT5G65030
1.2819210460743925e-11	1.06214901472794	0.297	0.139	3.541819658198939e-7	Epidermis	AT1G80170
1.2819507655306788e-11	0.6109298335591006	0.742	0.524	3.5419017700847126e-7	Epidermis	AT4G14455
1.3238320509862887e-11	1.3761610340610146	0.237	0.101	3.657615573670017e-7	Epidermis	AT3G59130
1.3271893528394785e-11	0.9419427332885504	0.326	0.157	3.666891462960195e-7	Epidermis	AT5G11720
1.3306463617863319e-11	1.3493754116859034	0.153	0.05	3.6764428329794564e-7	Epidermis	AT1G02010
1.3544708185641238e-11	0.6292840077984299	0.703	0.485	3.7422674246108177e-7	Epidermis	AT5G48020
1.3703143961271702e-11	0.6234200300410329	0.682	0.44	3.7860416450597585e-7	Epidermis	AT1G71270
1.4205826636970934e-11	0.4146005473173666	0.356	0.168	3.9249278415286994e-7	Epidermis	AT1G07290
1.4245206050240324e-11	0.10290685172550873	0.258	0.105	3.935807979620899e-7	Epidermis	AT3G05150
1.4256507069229803e-11	0.5823350802159513	0.636	0.395	3.9389303381575025e-7	Epidermis	AT5G26780
1.486998217623003e-11	0.4782512868801788	0.839	0.651	4.108427375470595e-7	Epidermis	AT3G14430
1.5356384617949205e-11	0.5409288706447826	0.784	0.548	4.242815506093186e-7	Epidermis	AT1G09430
1.5633064257586195e-11	0.9563076370904628	0.733	0.496	4.3192593237284897e-7	Epidermis	AT5G59970
1.5722680747926688e-11	0.2836312759486246	1	0.889	4.3440194638446645e-7	Epidermis	AT2G47110
1.5825289708797085e-11	0.5899107821190812	0.661	0.409	4.3723692936435466e-7	Epidermis	AT4G33625
1.6067621084109097e-11	0.7770599829420741	0.568	0.349	4.4393230293285027e-7	Epidermis	AT5G25070
1.6600083166192656e-11	0.648543826083968	0.61	0.387	4.586436977987369e-7	Epidermis	AT4G33410
1.6984965311396878e-11	1.4289630047762292	0.292	0.14	4.692776065885843e-7	Epidermis	AT5G59250
1.7734460071585182e-11	0.8181756158214364	0.568	0.342	4.89985397317827e-7	Epidermis	AT4G01810
1.8613435683831563e-11	0.5226013230859357	0.699	0.459	5.142706145085822e-7	Epidermis	AT1G06290
1.8896503845552334e-11	0.9043850581284545	0.411	0.22	5.220915047487654e-7	Epidermis	AT4G10955
1.9151691258571454e-11	1.068420584549298	0.373	0.196	5.291420777830707e-7	Epidermis	AT1G34270
1.9555648933459308e-11	0.4741621216173164	0.47	0.261	5.403030243825472e-7	Epidermis	AT1G28680
1.9591992564144525e-11	0.5482736825145598	0.419	0.217	5.413071625547491e-7	Epidermis	AT3G03000
1.9792150624715e-11	1.2162788809153815	0.309	0.149	5.468373296102508e-7	Epidermis	AT1G65470
1.9822595725588465e-11	0.40830262115063815	0.945	0.747	5.476784973022837e-7	Epidermis	AT4G34265
1.9932598770272997e-11	0.7276482326190454	0.559	0.332	5.507177714238726e-7	Epidermis	AT3G22520
2.037482500543374e-11	0.217812863539112	0.784	0.515	5.629360400751288e-7	Epidermis	AT5G13500
2.0782369975659622e-11	0.6280653176212803	0.678	0.455	5.741961000574996e-7	Epidermis	AT3G24530
2.104137521839276e-11	0.5388490044458228	0.733	0.485	5.813521559089735e-7	Epidermis	AT4G36440
2.1071581462915115e-11	0.47449181298658705	0.86	0.689	5.821867242388817e-7	Epidermis	AT3G48170
2.114210898204875e-11	0.439935524031026	0.763	0.55	5.841353290650249e-7	Epidermis	AT5G48110
2.1287609310751766e-11	0.6185242618868714	0.623	0.385	5.881553576467606e-7	Epidermis	AT5G17620
2.137250802265884e-11	0.312435493107035	0.996	0.899	5.90501024158041e-7	Epidermis	AT1G04270
2.146695399302759e-11	0.6233117803312593	0.572	0.347	5.931104718733592e-7	Epidermis	AT4G33100
2.1552338991621803e-11	0.6979646342887973	0.568	0.339	5.954695739995188e-7	Epidermis	AT2G43490
2.1977779477092793e-11	0.5780311958962253	0.737	0.494	6.072240691725968e-7	Epidermis	AT1G68680
2.2155712448148782e-11	1.6425034850060314	0.059	0.01	6.121401792299027e-7	Epidermis	AT3G54410
2.2829964495849914e-11	0.5119131949563148	0.86	0.639	6.307690890558373e-7	Epidermis	AT5G57870
2.3848645805105207e-11	0.4383385122362232	0.873	0.652	6.589142349492517e-7	Epidermis	AT2G23350
2.3926610106965794e-11	0.7730951058055886	0.521	0.314	6.610683106453579e-7	Epidermis	AT3G21640
2.4290011090097928e-11	1.1060826357650464	0.458	0.276	6.711087164083157e-7	Epidermis	AT2G31270
2.4639876434880893e-11	0.6065098026175247	0.763	0.535	6.807751460193242e-7	Epidermis	AT5G11710
2.505804689658169e-11	0.6285612811104908	0.513	0.293	6.923287777056555e-7	Epidermis	AT3G04480
2.6069612532820326e-11	0.8513294337749522	0.373	0.194	7.202773246692927e-7	Epidermis	AT3G62390
2.6077533774613452e-11	0.3357745984876571	0.919	0.768	7.204961806587951e-7	Epidermis	AT1G76670
2.6391196529899653e-11	0.538423774718582	0.831	0.606	7.291623689245975e-7	Epidermis	AT3G18430
2.6897199534138433e-11	0.4272811442393527	0.271	0.116	7.431427259287108e-7	Epidermis	AT4G14746
2.7253089297344e-11	0.8962381384737039	0.424	0.233	7.529756041963174e-7	Epidermis	AT4G26455
2.727363102861244e-11	0.7837943699397338	0.538	0.322	7.535431516895331e-7	Epidermis	AT5G38380
2.729237944840538e-11	0.27807676943424076	0.39	0.186	7.540611517799922e-7	Epidermis	AT4G35840
2.7666302651021917e-11	1.34261103981948	0.271	0.127	7.643922759450845e-7	Epidermis	AT2G34920
2.8833018048500943e-11	1.271097326569278	0.314	0.157	7.966274556620326e-7	Epidermis	AT4G11270
2.886420301532958e-11	0.9343805156599139	0.254	0.108	7.97489065110541e-7	Epidermis	AT4G26270
2.903295141294329e-11	1.5496657971372478	0.148	0.049	8.021514145882101e-7	Epidermis	AT5G19060
2.907776124093959e-11	0.2004920301779689	0.941	0.702	8.0338946532592e-7	Epidermis	AT2G09990
2.9417092395470846e-11	0.5806635878542006	0.479	0.265	8.12764845794464e-7	Epidermis	AT2G01080
3.04659217478203e-11	0.43268028635039724	0.657	0.399	8.41742951970527e-7	Epidermis	AT4G34630
3.219748165227263e-11	1.073527436868376	0.263	0.118	8.895842205706404e-7	Epidermis	AT5G15025
3.288727311381068e-11	0.6987466527741613	0.475	0.27	9.086424688614753e-7	Epidermis	AT2G14740
3.2913434850721964e-11	0.7221152467240486	0.508	0.294	9.093652914905972e-7	Epidermis	AT3G07140
3.370630060014066e-11	0.9675524680356227	0.453	0.254	9.312713792812863e-7	Epidermis	AT3G49930
3.595015661604932e-11	0.3093149863771696	0.915	0.711	9.932668771448266e-7	Epidermis	AT5G22440
3.6384446031379163e-11	0.284096665764376	0.996	0.922	1.0052658594009749e-6	Epidermis	AT3G53020
3.843748919300459e-11	0.633177116791892	0.576	0.348	1.0619893889135238e-6	Epidermis	AT5G58920
3.873143773685035e-11	0.6217403326325872	0.585	0.363	1.0701108932314384e-6	Epidermis	AT5G42810
3.928920086995249e-11	0.17798366432379842	0.987	0.812	1.0855213308359174e-6	Epidermis	AT3G45030
3.985931104651372e-11	0.15013367150283274	1	0.951	1.1012729049041275e-6	Epidermis	AT5G65020
3.986884281301039e-11	0.2658090678964964	0.97	0.805	1.1015362580806642e-6	Epidermis	AT3G09630
4.0931075993856635e-11	1.141813224891492	0.212	0.086	1.130884698634265e-6	Epidermis	AT5G22660
4.1166114946025875e-11	0.8432273773485082	0.373	0.193	1.1373785898437488e-6	Epidermis	AT5G25050
4.169290808176572e-11	1.1819488958602928	0.203	0.08	1.151933357391105e-6	Epidermis	AT4G01920
4.1925465483145446e-11	0.25493365561191617	0.992	0.894	1.1583586858338255e-6	Epidermis	AT3G59540
4.394138894541943e-11	0.5480783886946043	0.602	0.353	1.2140566351729934e-6	Epidermis	AT4G29830
4.489366883168116e-11	2.4187224920628205	0.114	0.033	1.2403671761505188e-6	Epidermis	AT3G19230
4.5045068226179845e-11	0.42639571214610494	0.894	0.742	1.244550190021123e-6	Epidermis	AT4G22330
4.533956428479594e-11	0.9081807176351222	0.407	0.224	1.2526868216246271e-6	Epidermis	AT4G01210
4.675750265789146e-11	0.9035715589950226	0.356	0.183	1.291863040934883e-6	Epidermis	AT4G24530
4.704359423398162e-11	0.3455179977784464	0.987	0.924	1.2997674650906781e-6	Epidermis	AT2G39770
4.720565752015085e-11	0.8768942337847032	0.373	0.194	1.3042451116242478e-6	Epidermis	AT5G54920
4.7208988297177775e-11	0.40135779267382043	0.818	0.55	1.3043371376627248e-6	Epidermis	AT1G73940
4.724270537294664e-11	1.326664569898047	0.475	0.292	1.3052687067491426e-6	Epidermis	AT4G25200
4.7512764677676756e-11	1.191651488957591	0.369	0.2	1.312730175279531e-6	Epidermis	AT3G43600
4.847239802717936e-11	0.8199578416208393	0.555	0.352	1.3392438850929387e-6	Epidermis	AT4G23460
4.886427842083421e-11	0.655473326674177	0.53	0.309	1.3500711484892284e-6	Epidermis	AT1G56080
4.926590656422436e-11	0.6430516049907007	0.712	0.502	1.3611677324629548e-6	Epidermis	AT5G43320
4.9558282385634676e-11	0.5121114665194721	0.78	0.547	1.3692457840327004e-6	Epidermis	AT1G47380
5.0134266023339366e-11	0.12818157242573225	0.678	0.42	1.3851596359588433e-6	Epidermis	AT4G01750
5.0296507911498496e-11	0.5963784047435355	0.771	0.525	1.389642217086792e-6	Epidermis	AT2G15240
5.1527244527251457e-11	0.49173884250192035	0.843	0.639	1.4236462390434305e-6	Epidermis	AT2G25610
5.178009790312148e-11	0.7604308141112495	0.407	0.221	1.4306323249653434e-6	Epidermis	AT1G55130
5.407761626681164e-11	0.602927916105052	0.712	0.493	1.4941104598357388e-6	Epidermis	AT4G35980
5.453063196794733e-11	0.6584633265414528	0.436	0.236	1.5066268306424167e-6	Epidermis	AT5G12980
5.7388937414268835e-11	0.47377119558985814	0.818	0.586	1.5855989518188338e-6	Epidermis	AT1G09150
5.782269794972217e-11	1.8982359915570122	0.102	0.027	1.5975833216528739e-6	Epidermis	AT1G05540
5.958696370383036e-11	0.6143781114142729	0.695	0.465	1.6463282201731292e-6	Epidermis	AT1G29260
6.214025562381166e-11	0.5107830133898656	0.39	0.202	1.7168731226302922e-6	Epidermis	AT5G36160
6.257878406400346e-11	0.4603347917452263	0.928	0.794	1.7289892249043516e-6	Epidermis	AT1G79750
6.291345597774314e-11	0.8901426682043407	0.403	0.222	1.7382358752090653e-6	Epidermis	AT5G65740
6.320532794393804e-11	0.7406380542388256	0.462	0.259	1.746300005763064e-6	Epidermis	AT1G68650
6.378676960546243e-11	0.45527663428833687	0.835	0.612	1.7623646574293215e-6	Epidermis	AT2G42880
6.4404862848254e-11	0.29841945868357156	0.941	0.77	1.7794419556344098e-6	Epidermis	AT3G55280
6.713287136592435e-11	0.7003694974165784	0.551	0.338	1.8548141029691238e-6	Epidermis	AT3G28720
6.801621428426764e-11	0.3794101885553519	0.627	0.39	1.8792199844600306e-6	Epidermis	AT3G07010
6.826143900409486e-11	0.14665034982541802	0.636	0.416	1.8859952982441368e-6	Epidermis	AT5G42380
6.839926432425066e-11	0.46168747784953756	0.839	0.633	1.8898032740147213e-6	Epidermis	AT1G79210
6.855055204315791e-11	0.5677621195469317	0.716	0.469	1.8939832024004099e-6	Epidermis	AT1G07210
7.023038043353964e-11	0.6640037826562628	0.483	0.279	1.940395180998267e-6	Epidermis	AT4G33130
7.028200879369e-11	0.2592606670540327	0.394	0.2	1.9418216209608613e-6	Epidermis	AT3G06070
7.069629428805729e-11	0.5321934733448592	0.725	0.466	1.953267914884735e-6	Epidermis	AT1G61100
7.099818541370643e-11	1.2386958037637008	0.237	0.102	1.961608864795295e-6	Epidermis	AT1G55265
7.17620833740634e-11	0.6558972957763225	0.453	0.258	1.9827146015419978e-6	Epidermis	AT4G31590
7.189050474082884e-11	0.6287250714210546	0.453	0.254	1.98626275548436e-6	Epidermis	AT4G13630
7.200707081984815e-11	0.5094719114016122	0.784	0.537	1.9894833596815846e-6	Epidermis	AT1G78920
7.332224905649973e-11	0.8068653235649963	0.453	0.256	2.025820419182031e-6	Epidermis	AT5G06050
7.396254042169022e-11	0.35040432260833576	0.936	0.831	2.043511029310879e-6	Epidermis	AT5G13440
7.45544609223179e-11	1.8779693713297059	0.136	0.044	2.0598652008227213e-6	Epidermis	AT2G05180
7.489803586813863e-11	0.7088744357113188	0.258	0.113	2.0693578330008024e-6	Epidermis	AT3G11570
7.594148022032754e-11	0.8189246596424318	0.39	0.21	2.0981871570074297e-6	Epidermis	AT5G02410
7.68154723107767e-11	0.6665821357919035	0.924	0.741	2.1223346844744494e-6	Epidermis	AT3G45980
7.684774229394087e-11	0.8101854847975272	0.318	0.155	2.1232262718392923e-6	Epidermis	AT5G64970
7.70677561185297e-11	1.0555435852856005	0.335	0.174	2.129305033798857e-6	Epidermis	AT4G05090
7.845007436217712e-11	0.8576974794666534	0.436	0.247	2.1674971045525917e-6	Epidermis	AT5G10050
7.874545462192741e-11	1.251538845353143	0.28	0.134	2.1756581657492324e-6	Epidermis	AT1G24320
7.878882355066206e-11	0.7097714124860754	0.326	0.159	2.176856405881242e-6	Epidermis	AT3G02980
7.891369266050629e-11	0.37427261605363915	0.623	0.398	2.1803064145171283e-6	Epidermis	ATCG00500
8.031392758469237e-11	1.5807178704698988	0.153	0.052	2.2189935052374656e-6	Epidermis	AT3G04140
8.090642529637502e-11	0.39030892915783033	0.521	0.297	2.2353636245135455e-6	Epidermis	AT1G61740
8.17992397916231e-11	0.7082239128844983	0.508	0.296	2.2600311962027547e-6	Epidermis	AT2G28390
8.337314868730464e-11	0.6781733829773615	0.606	0.39	2.30351672508154e-6	Epidermis	AT5G28850
8.56391096031342e-11	1.1606300194985066	0.157	0.054	2.366122959224995e-6	Epidermis	AT5G43170
8.700375222975438e-11	0.7130786838260557	0.449	0.253	2.403826670355884e-6	Epidermis	AT3G20560
8.870013833583236e-11	0.557846878994884	0.466	0.26	2.4506961220807123e-6	Epidermis	AT5G54850
9.047083111026865e-11	0.8484237968471944	0.487	0.293	2.4996185927456125e-6	Epidermis	AT4G21460
9.160060314969506e-11	0.3960508429063734	0.47	0.253	2.530833064422925e-6	Epidermis	AT2G46160
9.361922884150746e-11	0.18532085724216296	0.602	0.349	2.5866056736620097e-6	Epidermis	AT4G32890
9.385982760865602e-11	0.16136808022425342	0.729	0.491	2.593253176999557e-6	Epidermis	AT4G01250
9.402681577579048e-11	0.6016450842621532	0.644	0.409	2.597866893069315e-6	Epidermis	AT5G05980
9.734040096014364e-11	0.42283694244692827	0.886	0.725	2.6894179381278085e-6	Epidermis	AT1G32790
9.827538131589428e-11	0.5633088667105572	0.585	0.364	2.715250510376843e-6	Epidermis	AT4G13350
9.915796476467482e-11	0.4013739641081927	0.924	0.794	2.7396354084832006e-6	Epidermis	AT2G21170
1.0024722276583527e-10	0.8030694179046782	0.449	0.26	2.7697305177972625e-6	Epidermis	AT5G58900
1.0064907942574867e-10	0.7780287008615827	0.458	0.268	2.78083341545401e-6	Epidermis	AT2G30710
1.0201843489577725e-10	0.5504700984079578	0.733	0.487	2.81866733773543e-6	Epidermis	AT5G51840
1.020440351601353e-10	0.29782520533129553	0.89	0.736	2.819374647439378e-6	Epidermis	AT1G67360
1.0219284322776491e-10	0.37273452295384046	0.695	0.428	2.8234860655399165e-6	Epidermis	AT1G33240
1.0386819047519011e-10	1.1020763973735592	0.653	0.44	2.8697742346390274e-6	Epidermis	AT2G28740
1.0431026333265237e-10	0.4499115126642838	0.805	0.591	2.8819882656178523e-6	Epidermis	AT5G25170
1.0545285327889883e-10	0.6597891655650125	0.589	0.382	2.9135568832426956e-6	Epidermis	AT4G38040
1.0586512884229958e-10	0.7650906257663763	0.386	0.204	2.9249476447838953e-6	Epidermis	AT4G36810
1.0602629478472051e-10	0.5664440490657963	0.703	0.479	2.9294004986070433e-6	Epidermis	AT4G34660
1.0619392023826301e-10	0.2954800911142197	0.975	0.857	2.934031822262969e-6	Epidermis	AT3G14600
